Volumenindex des Umsatzes, Vorleistungsgüter insgesamt
Datum;Originalwert, 2021=100;Originalwert, Veränderung gegenüber Vorjahresmonat in %;Saison- und kalenderbereinigte Werte nach X 13 JDemetra+, 2021=100;Saison- und kalenderbereinigte Werte nach X 13 JDemetra+, Veränderung gegenüber Vorsmonat in %
01/01/2002;74,7;-5,3;76,9;0,0
01/02/2002;74,5;-4,0;78,9;2,6
01/03/2002;79,6;-8,9;79,0;0,1
01/04/2002;82,4;6,0;78,7;-0,4
01/05/2002;77,4;-7,3;78,8;0,1
01/06/2002;80,5;0,0;78,2;-0,8
01/07/2002;81,8;2,4;78,0;-0,3
01/08/2002;74,8;-4,2;79,4;1,8
01/09/2002;83,5;4,1;79,5;0,1
01/10/2002;83,3;-0,4;77,8;-2,1
01/11/2002;81,1;0,4;79,7;2,4
01/12/2002;66,4;4,2;78,2;-1,9
01/01/2003;75,3;0,8;78,1;-0,1
01/02/2003;75,3;1,1;78,0;-0,1
01/03/2003;81,0;1,8;78,6;0,8
01/04/2003;79,5;-3,5;78,5;-0,1
01/05/2003;78,2;1,0;77,5;-1,3
01/06/2003;77,8;-3,4;77,2;-0,4
01/07/2003;82,9;1,3;78,6;1,8
01/08/2003;70,9;-5,2;77,6;-1,3
01/09/2003;85,3;2,2;78,3;0,9
01/10/2003;86,0;3,2;80,2;2,4
01/11/2003;81,1;0,0;80,1;-0,1
01/12/2003;70,8;6,6;81,3;1,5
01/01/2004;75,1;-0,3;80,6;-0,9
01/02/2004;77,0;2,3;81,1;0,6
01/03/2004;90,3;11,5;80,7;-0,5
01/04/2004;83,0;4,4;82,1;1,7
01/05/2004;79,3;1,4;81,6;-0,6
01/06/2004;89,1;14,5;82,6;1,2
01/07/2004;84,0;1,3;82,7;0,1
01/08/2004;78,3;10,4;82,3;-0,5
01/09/2004;89,5;4,9;82,3;0,0
01/10/2004;85,2;-0,9;82,2;-0,1
01/11/2004;86,2;6,3;81,6;-0,7
01/12/2004;75,7;6,9;83,2;2,0
01/01/2005;79,1;5,3;84,4;1,4
01/02/2005;78,4;1,8;82,3;-2,5
01/03/2005;86,1;-4,7;82,4;0,1
01/04/2005;86,0;3,6;83,2;1,0
01/05/2005;81,5;2,8;83,3;0,1
01/06/2005;91,2;2,4;83,2;-0,1
01/07/2005;83,2;-1,0;85,0;2,2
01/08/2005;81,8;4,5;83,3;-2,0
01/09/2005;92,0;2,8;85,0;2,0
01/10/2005;86,2;1,2;86,6;1,9
01/11/2005;90,9;5,5;86,6;0,0
01/12/2005;78,5;3,7;86,7;0,1
01/01/2006;85,6;8,2;88,3;1,8
01/02/2006;84,2;7,4;88,4;0,1
01/03/2006;98,5;14,4;88,2;-0,2
01/04/2006;83,8;-2,6;89,6;1,6
01/05/2006;93,7;15,0;90,6;1,1
01/06/2006;95,2;4,4;91,7;1,2
01/07/2006;89,3;7,3;91,2;-0,5
01/08/2006;90,6;10,8;92,1;1,0
01/09/2006;97,5;6,0;93,2;1,2
01/10/2006;95,5;10,8;92,9;-0,3
01/11/2006;99,2;9,1;94,6;1,8
01/12/2006;83,1;5,9;96,0;1,5
01/01/2007;94,3;10,2;95,8;-0,2
01/02/2007;92,1;9,4;96,5;0,7
01/03/2007;104,4;6,0;96,5;0,0
01/04/2007;93,1;11,1;96,4;-0,1
01/05/2007;97,1;3,6;96,9;0,5
01/06/2007;100,8;5,9;97,1;0,2
01/07/2007;98,2;10,0;97,0;-0,1
01/08/2007;95,9;5,8;97,4;0,4
01/09/2007;99,7;2,3;98,7;1,3
01/10/2007;103,9;8,8;98,1;-0,6
01/11/2007;103,5;4,3;98,8;0,7
01/12/2007;82,2;-1,1;99,8;1,0
01/01/2008;99,1;5,1;100,6;0,8
01/02/2008;99,0;7,5;100,5;-0,1
01/03/2008;98,4;-5,7;100,2;-0,3
01/04/2008;105,9;13,7;99,5;-0,7
01/05/2008;97,2;0,1;99,0;-0,5
01/06/2008;104,4;3,6;98,3;-0,7
01/07/2008;100,7;2,5;96,1;-2,2
01/08/2008;91,1;-5,0;98,4;2,4
01/09/2008;103,7;4,0;96,4;-2,0
01/10/2008;100,3;-3,5;94,8;-1,7
01/11/2008;89,6;-13,4;89,1;-6,0
01/12/2008;72,1;-12,3;83,9;-5,8
01/01/2009;73,9;-25,4;78,4;-6,6
01/02/2009;72,7;-26,6;76,1;-2,9
01/03/2009;82,0;-16,7;75,6;-0,7
01/04/2009;76,1;-28,1;76,3;0,9
01/05/2009;75,7;-22,1;77,7;1,8
01/06/2009;83,2;-20,3;80,1;3,1
01/07/2009;84,2;-16,4;80,4;0,4
01/08/2009;76,8;-15,7;82,4;2,5
01/09/2009;90,0;-13,2;83,6;1,5
01/10/2009;90,7;-9,6;85,5;2,3
01/11/2009;88,8;-0,9;85,5;0,0
01/12/2009;73,8;2,4;84,6;-1,1
01/01/2010;78,4;6,1;85,6;1,2
01/02/2010;82,2;13,1;85,6;0,0
01/03/2010;98,9;20,6;88,0;2,8
01/04/2010;90,5;18,9;90,3;2,6
01/05/2010;89,4;18,1;91,5;1,3
01/06/2010;98,7;18,6;92,0;0,5
01/07/2010;93,8;11,4;92,3;0,3
01/08/2010;90,1;17,3;93,5;1,3
01/09/2010;100,4;11,6;93,7;0,2
01/10/2010;97,8;7,8;95,3;1,7
01/11/2010;100,2;12,8;95,9;0,6
01/12/2010;83,2;12,7;94,6;-1,4
01/01/2011;91,9;17,2;96,7;2,2
01/02/2011;96,0;16,8;98,5;1,9
01/03/2011;110,0;11,2;99,1;0,6
01/04/2011;96,3;6,4;99,2;0,1
01/05/2011;107,6;20,4;99,4;0,2
01/06/2011;99,0;0,3;98,9;-0,5
01/07/2011;98,7;5,2;100,3;1,4
01/08/2011;98,6;9,4;99,5;-0,8
01/09/2011;105,2;4,8;98,5;-1,0
01/10/2011;96,6;-1,2;97,8;-0,7
01/11/2011;101,4;1,2;97,2;-0,6
01/12/2011;84,1;1,1;96,2;-1,0
01/01/2012;94,7;3,0;96,4;0,2
01/02/2012;95,2;-0,8;95,7;-0,7
01/03/2012;104,9;-4,6;96,4;0,7
01/04/2012;94,0;-2,4;96,7;0,3
01/05/2012;98,7;-8,3;97,5;0,8
01/06/2012;100,0;1,0;96,7;-0,8
01/07/2012;98,8;0,1;97,0;0,3
01/08/2012;95,5;-3,1;96,3;-0,7
01/09/2012;94,8;-9,9;95,1;-1,2
01/10/2012;99,8;3,3;94,7;-0,4
01/11/2012;97,8;-3,6;94,0;-0,7
01/12/2012;73,1;-13,1;91,9;-2,2
01/01/2013;93,1;-1,7;93,4;1,6
01/02/2013;89,3;-6,2;92,6;-0,9
01/03/2013;95,6;-8,9;94,0;1,5
01/04/2013;98,1;4,4;93,9;-0,1
01/05/2013;94,7;-4,1;95,7;1,9
01/06/2013;96,3;-3,7;94,1;-1,7
01/07/2013;99,9;1,1;94,8;0,7
01/08/2013;90,9;-4,8;94,7;-0,1
01/09/2013;97,9;3,3;95,1;0,4
01/10/2013;101,5;1,7;96,3;1,3
01/11/2013;96,6;-1,2;96,1;-0,2
01/12/2013;77,4;5,9;95,4;-0,7
01/01/2014;95,6;2,7;97,0;1,7
01/02/2014;94,7;6,0;96,7;-0,3
01/03/2014;100,6;5,2;96,7;0,0
01/04/2014;97,9;-0,2;96,8;0,1
01/05/2014;96,1;1,5;94,6;-2,3
01/06/2014;95,8;-0,5;95,9;1,4
01/07/2014;102,0;2,1;96,7;0,8
01/08/2014;88,1;-3,1;95,1;-1,7
01/09/2014;102,0;4,2;95,8;0,7
01/10/2014;101,9;0,4;96,9;1,1
01/11/2014;94,3;-2,4;95,0;-2,0
01/12/2014;80,6;4,1;97,1;2,2
01/01/2015;92,6;-3,1;96,9;-0,2
01/02/2015;93,5;-1,3;96,9;0,0
01/03/2015;105,4;4,8;96,5;-0,4
01/04/2015;98,2;0,3;97,3;0,8
01/05/2015;92,0;-4,3;96,9;-0,4
01/06/2015;103,7;8,2;97,3;0,4
01/07/2015;102,2;0,2;97,3;0,0
01/08/2015;89,2;1,2;95,7;-1,6
01/09/2015;102,2;0,2;96,2;0,5
01/10/2015;100,9;-1,0;95,6;-0,6
01/11/2015;98,2;4,1;95,3;-0,3
01/12/2015;82,0;1,7;96,6;1,4
01/01/2016;90,1;-2,7;97,2;0,6
01/02/2016;97,7;4,5;97,6;0,4
01/03/2016;102,1;-3,1;96,6;-1,0
01/04/2016;101,0;2,9;96,7;0,1
01/05/2016;95,8;4,1;96,6;-0,1
01/06/2016;105,3;1,5;96,7;0,1
01/07/2016;94,3;-7,7;96,1;-0,6
01/08/2016;96,5;8,2;97,5;1,5
01/09/2016;103,6;1,4;97,7;0,2
01/10/2016;95,3;-5,6;97,1;-0,6
01/11/2016;102,6;4,5;98,4;1,3
01/12/2016;84,7;3,3;97,4;-1,0
01/01/2017;97,3;8,0;97,6;0,2
01/02/2017;96,3;-1,4;99,3;1,7
01/03/2017;113,3;11,0;100,2;0,9
01/04/2017;95,3;-5,6;101,1;0,9
01/05/2017;106,7;11,4;101,5;0,4
01/06/2017;104,8;-0,5;101,9;0,4
01/07/2017;100,2;6,3;102,3;0,4
01/08/2017;102,3;6,0;103,6;1,3
01/09/2017;105,7;2,0;103,3;-0,3
01/10/2017;101,8;6,8;103,5;0,2
01/11/2017;110,2;7,4;105,9;2,3
01/12/2017;88,9;5,0;106,4;0,5
01/01/2018;105,3;8,2;104,1;-2,2
01/02/2018;99,7;3,5;102,5;-1,5
01/03/2018;108,5;-4,2;102,6;0,1
01/04/2018;103,2;8,3;102,2;-0,4
01/05/2018;103,7;-2,8;104,5;2,3
01/06/2018;109,2;4,2;103,7;-0,8
01/07/2018;103,6;3,4;102,4;-1,3
01/08/2018;102,2;-0,1;103,6;1,2
01/09/2018;102,0;-3,5;103,1;-0,5
01/10/2018;107,3;5,4;102,9;-0,2
01/11/2018;105,6;-4,2;101,3;-1,6
01/12/2018;80,3;-9,7;100,7;-0,6
01/01/2019;102,5;-2,7;101,0;0,3
01/02/2019;98,4;-1,3;99,6;-1,4
01/03/2019;105,3;-2,9;100,8;1,2
01/04/2019;100,5;-2,6;99,5;-1,3
01/05/2019;103,6;-0,1;98,5;-1,0
01/06/2019;94,7;-13,3;98,5;0,0
01/07/2019;102,3;-1,3;98,0;-0,5
01/08/2019;94,1;-7,9;98,7;0,7
01/09/2019;99,9;-2,1;97,8;-0,9
01/10/2019;102,1;-4,8;98,0;0,2
01/11/2019;97,8;-7,4;97,0;-1,0
01/12/2019;78,0;-2,9;95,5;-1,5
01/01/2020;98,4;-4,0;98,3;2,9
01/02/2020;96,3;-2,1;98,6;0,3
01/03/2020;102,2;-2,9;93,4;-5,3
01/04/2020;80,3;-20,1;79,5;-14,9
01/05/2020;78,2;-24,5;79,5;0,0
01/06/2020;86,6;-8,6;84,3;6,0
01/07/2020;92,0;-10,1;88,2;4,6
01/08/2020;84,3;-10,4;90,9;3,1
01/09/2020;98,2;-1,7;93,1;2,4
01/10/2020;101,0;-1,1;96,4;3,5
01/11/2020;101,0;3,3;97,7;1,3
01/12/2020;85,7;9,9;100,6;3,0
01/01/2021;92,9;-5,6;99,8;-0,8
01/02/2021;96,1;-0,2;96,9;-2,9
01/03/2021;114,6;12,1;100,2;3,4
01/04/2021;101,9;26,9;100,8;0,6
01/05/2021;98,5;26,0;100,2;-0,6
01/06/2021;107,5;24,1;100,7;0,5
01/07/2021;100,7;9,5;100,1;-0,6
01/08/2021;93,1;10,4;97,0;-3,1
01/09/2021;102,5;4,4;97,4;0,4
01/10/2021;99,9;-1,1;98,6;1,2
01/11/2021;103,8;2,8;99,5;0,9
01/12/2021;88,7;3,5;101,8;2,3
01/01/2022;97,7;5,2;101,4;-0,4
01/02/2022;100,2;4,3;100,9;-0,5
01/03/2022;112,8;-1,6;98,4;-2,5
01/04/2022;96,0;-5,8;98,3;-0,1
01/05/2022;103,8;5,4;98,6;0,3
01/06/2022;101,8;-5,3;98,6;0,0
01/07/2022;95,7;-5,0;98,7;0,1
01/08/2022;96,7;3,9;98,2;-0,5
01/09/2022;103,2;0,7;98,2;0,0
01/10/2022;93,9;-6,0;96,8;-1,4
01/11/2022;101,0;-2,7;96,9;0,1
01/12/2022;81,0;-8,7;93,0;-4,0
01/01/2023;93,6;-4,2;93,9;1,0
01/02/2023;93,8;-6,4;95,7;1,9
01/03/2023;107,7;-4,5;93,8;-2,0
01/04/2023;87,2;-9,2;92,3;-1,6
01/05/2023;95,1;-8,4;93,6;1,4
01/06/2023;99,0;-2,8;92,5;-1,2
01/07/2023;89,1;-6,9;91,8;-0,8
01/08/2023;91,5;-5,4;93,0;1,3
01/09/2023;93,1;-9,8;91,9;-1,2
01/10/2023;90,7;-3,4;90,3;-1,7
01/11/2023;94,2;-6,7;90,5;0,2
01/12/2023;73,5;-9,3;88,2;-2,5
01/01/2024;89,5;-4,4;88,6;0,5
01/02/2024;91,8;-2,1;90,2;1,8
01/03/2024;92,7;-13,9;89,4;-0,9
01/04/2024;93,4;7,1;89,1;-0,3
01/05/2024;87,3;-8,2;88,0;-1,2
01/06/2024;90,6;-8,5;88,5;0,6
01/07/2024;90,1;1,1;86,8;-1,9
01/08/2024;82,3;-10,1;86,8;0,0
01/09/2024;87,7;-5,8;86,7;-0,1
01/10/2024;91,1;0,4;87,7;1,2
01/11/2024;88,1;-6,5;87,7;0,0
01/12/2024;71,5;-2,7;87,8;0,1
01/01/2025;87,2;-2,6;87,6;-0,2
01/02/2025;86,7;-5,6;86,9;-0,8
01/03/2025;93,9;1,3;88,7;2,1
01/04/2025;87,9;-5,9;86,8;-2,1
01/05/2025;86,5;-0,9;85,2;-1,8
01/06/2025;86,6;-4,4;86,5;1,5
01/07/2025;89,0;-1,2;85,7;-0,9
01/08/2025;77,7;-5,6;84,8;-1,1
01/09/2025;89,0;1,5;84,9;0,1
01/10/2025;89,2;-2,1;86,0;1,3
01/11/2025;85,3;-3,2;85,7;-0,3
01/12/2025;72,6;1,5;87,1;1,6
01/01/2026;81,6;-6,4;85,0;-2,4
01/02/2026;84,1;-3,0;85,4;0,5
01/03/2026;95,9;2,1;86,2;0,9
