Volumenindex des Auftragseingangs, Investitionsgüter, Inland
Datum;Originalwert, 2021=100;Originalwert, Veränderung gegenüber Vorjahresmonat in %;Saison- und kalenderbereinigte Werte nach X 13 JDemetra+, 2021=100;Saison- und kalenderbereinigte Werte nach X 13 JDemetra+, Veränderung gegenüber Vorsmonat in %
01/02/2005;87,7;0,3;96,8;-3,8
01/03/2005;102,8;-6,0;97,7;0,9
01/04/2005;101,8;5,6;99,3;1,6
01/05/2005;91,4;-0,1;95,2;-4,1
01/06/2005;109,8;5,6;98,5;3,5
01/07/2005;94,8;-1,7;100,3;1,8
01/08/2005;87,4;2,3;97,0;-3,3
01/09/2005;114,9;4,3;102,9;6,1
01/10/2005;98,7;-2,7;101,0;-1,8
01/11/2005;111,9;3,8;100,2;-0,8
01/12/2005;115,9;4,4;101,4;1,2
01/01/2006;83,8;3,3;100,0;-1,4
01/02/2006;91,5;4,3;101,0;1,0
01/03/2006;114,5;11,4;100,4;-0,6
01/04/2006;95,2;-6,5;104,8;4,4
01/05/2006;105,1;15,0;102,2;-2,5
01/06/2006;105,6;-3,8;101,6;-0,6
01/07/2006;100,0;5,5;105,7;4,0
01/08/2006;91,0;4,1;101,2;-4,3
01/09/2006;113,2;-1,5;105,7;4,4
01/10/2006;107,6;9,0;105,4;-0,3
01/11/2006;122,5;9,5;109,4;3,8
01/12/2006;115,1;-0,7;106,7;-2,5
01/01/2007;88,8;6,0;104,4;-2,2
01/02/2007;97,0;6,0;107,0;2,5
01/03/2007;119,0;3,9;108,7;1,6
01/04/2007;100,2;5,3;106,0;-2,5
01/05/2007;106,6;1,4;107,8;1,7
01/06/2007;112,4;6,4;108,1;0,3
01/07/2007;107,8;7,8;109,1;0,9
01/08/2007;98,5;8,2;109,5;0,4
01/09/2007;114,1;0,8;110,8;1,2
01/10/2007;119,0;10,6;111,7;0,8
01/11/2007;126,6;3,3;112,9;1,1
01/12/2007;112,6;-2,2;111,0;-1,7
01/01/2008;101,2;14,0;118,9;7,1
01/02/2008;110,0;13,4;116,6;-1,9
01/03/2008;110,8;-6,9;114,1;-2,1
01/04/2008;122,9;22,7;115,4;1,1
01/05/2008;109,4;2,6;113,7;-1,5
01/06/2008;122,5;9,0;114,4;0,6
01/07/2008;114,5;6,2;111,3;-2,7
01/08/2008;97,7;-0,8;117,6;5,7
01/09/2008;121,7;6,7;109,1;-7,2
01/10/2008;118,1;-0,8;110,7;1,5
01/11/2008;114,3;-9,7;107,2;-3,2
01/12/2008;106,6;-5,3;99,8;-6,9
01/01/2009;76,5;-24,4;95,1;-4,7
01/02/2009;80,3;-27,0;88,6;-6,8
01/03/2009;104,0;-6,1;95,0;7,2
01/04/2009;90,0;-26,8;91,7;-3,5
01/05/2009;90,7;-17,1;95,2;3,8
01/06/2009;100,0;-18,4;95,9;0,7
01/07/2009;91,7;-19,9;89,3;-6,9
01/08/2009;77,0;-21,2;92,1;3,1
01/09/2009;104,7;-14,0;93,7;1,7
01/10/2009;98,0;-17,0;91,5;-2,3
01/11/2009;100,7;-11,9;90,6;-1,0
01/12/2009;95,3;-10,6;87,4;-3,5
01/01/2010;68,0;-11,1;88,5;1,3
01/02/2010;81,9;2,0;90,2;1,9
01/03/2010;108,2;4,0;94,2;4,4
01/04/2010;90,3;0,3;91,5;-2,9
01/05/2010;91,4;0,8;95,9;4,8
01/06/2010;106,8;6,8;98,3;2,5
01/07/2010;93,8;2,3;94,5;-3,9
01/08/2010;84,3;9,5;96,4;2,0
01/09/2010;107,1;2,3;96,8;0,4
01/10/2010;105,6;7,8;103,7;7,1
01/11/2010;115,3;14,5;102,6;-1,1
01/12/2010;112,5;18,0;100,1;-2,4
01/01/2011;80,9;19,0;101,0;0,9
01/02/2011;93,8;14,5;101,6;0,6
01/03/2011;116,3;7,5;102,8;1,2
01/04/2011;98,9;9,5;104,6;1,8
01/05/2011;114,3;25,1;106,3;1,6
01/06/2011;104,5;-2,2;104,1;-2,1
01/07/2011;104,1;11,0;109,2;4,9
01/08/2011;97,9;16,1;108,2;-0,9
01/09/2011;119,1;11,2;107,7;-0,5
01/10/2011;106,3;0,7;109,4;1,6
01/11/2011;120,8;4,8;107,4;-1,8
01/12/2011;117,8;4,7;105,3;-2,0
01/01/2012;91,1;12,6;108,7;3,2
01/02/2012;103,0;9,8;108,9;0,2
01/03/2012;119,0;2,3;107,6;-1,2
01/04/2012;99,7;0,8;105,3;-2,1
01/05/2012;106,6;-6,7;107,5;2,1
01/06/2012;111,7;6,9;106,6;-0,8
01/07/2012;108,6;4,3;109,5;2,7
01/08/2012;97,9;0,0;108,2;-1,2
01/09/2012;107,6;-9,7;105,6;-2,4
01/10/2012;107,7;1,3;102,3;-3,1
01/11/2012;115,3;-4,6;102,7;0,4
01/12/2012;103,7;-12,0;103,6;0,9
01/01/2013;86,2;-5,4;101,0;-2,5
01/02/2013;93,0;-9,7;102,0;1,0
01/03/2013;108,3;-9,0;106,1;4,0
01/04/2013;106,1;6,4;103,3;-2,6
01/05/2013;99,2;-6,9;103,0;-0,3
01/06/2013;107,7;-3,6;104,2;1,2
01/07/2013;105,1;-3,2;101,8;-2,3
01/08/2013;93,8;-4,2;107,7;5,8
01/09/2013;113,3;5,3;107,0;-0,6
01/10/2013;108,4;0,6;103,1;-3,6
01/11/2013;116,8;1,3;108,3;5,0
01/12/2013;109,2;5,3;106,4;-1,8
01/01/2014;89,9;4,3;106,9;0,5
01/02/2014;99,1;6,6;106,7;-0,2
01/03/2014;113,7;5,0;108,7;1,9
01/04/2014;105,7;-0,4;107,4;-1,2
01/05/2014;105,2;6,0;106,4;-0,9
01/06/2014;107,5;-0,2;106,8;0,4
01/07/2014;114,5;8,9;110,8;3,7
01/08/2014;88,1;-6,1;105,2;-5,1
01/09/2014;118,3;4,4;107,4;2,1
01/10/2014;112,6;3,9;107,1;-0,3
01/11/2014;117,5;0,6;110,2;2,9
01/12/2014;115,7;6,0;109,8;-0,4
01/01/2015;88,1;-2,0;108,8;-0,9
01/02/2015;99,2;0,1;108,6;-0,2
01/03/2015;121,7;7,0;109,4;0,7
01/04/2015;107,3;1,5;108,7;-0,6
01/05/2015;101,2;-3,8;111,1;2,2
01/06/2015;121,6;13,1;111,3;0,2
01/07/2015;116,1;1,4;113,2;1,7
01/08/2015;92,6;5,1;109,0;-3,7
01/09/2015;119,9;1,4;108,9;-0,1
01/10/2015;121,5;7,9;116,0;6,5
01/11/2015;121,6;3,5;109,2;-5,9
01/12/2015;119,0;2,9;109,9;0,6
01/01/2016;87,7;-0,5;112,4;2,3
01/02/2016;107,1;8,0;112,4;0,0
01/03/2016;118,5;-2,6;110,9;-1,3
01/04/2016;116,1;8,2;113,0;1,9
01/05/2016;105,2;4,0;109,5;-3,1
01/06/2016;124,3;2,2;110,7;1,1
01/07/2016;102,1;-12,1;108,3;-2,2
01/08/2016;101,1;9,2;110,4;1,9
01/09/2016;122,4;2,1;111,3;0,8
01/10/2016;108,1;-11,0;112,5;1,1
01/11/2016;124,3;2,2;110,2;-2,0
01/12/2016;122,4;2,9;109,8;-0,4
01/01/2017;93,6;6,7;110,2;0,4
01/02/2017;103,8;-3,1;113,4;2,9
01/03/2017;129,4;9,2;111,6;-1,6
01/04/2017;103,0;-11,3;113,5;1,7
01/05/2017;117,1;11,3;113,8;0,3
01/06/2017;121,8;-2,0;116,1;2,0
01/07/2017;105,7;3,5;112,3;-3,3
01/08/2017;107,9;6,7;118,0;5,1
01/09/2017;122,1;-0,2;116,0;-1,7
01/10/2017;107,9;-0,2;111,8;-3,6
01/11/2017;130,1;4,7;115,3;3,1
01/12/2017;122,0;-0,3;115,1;-0,2
01/01/2018;98,6;5,3;113,8;-1,1
01/02/2018;104,2;0,4;113,8;0,0
01/03/2018;122,7;-5,2;115,2;1,2
01/04/2018;113,3;10,0;115,2;0,0
01/05/2018;108,7;-7,2;113,2;-1,7
01/06/2018;126,5;3,9;117,2;3,5
01/07/2018;110,4;4,4;112,6;-3,9
01/08/2018;101,5;-5,9;111,1;-1,3
01/09/2018;108,6;-11,1;107,8;-3,0
01/10/2018;118,9;10,2;114,2;5,9
01/11/2018;125,9;-3,2;111,4;-2,5
01/12/2018;113,5;-7,0;113,4;1,8
01/01/2019;101,0;2,4;116,1;2,4
01/02/2019;107,2;2,9;115,1;-0,9
01/03/2019;120,6;-1,7;115,3;0,2
01/04/2019;111,8;-1,3;113,8;-1,3
01/05/2019;117,8;8,4;114,5;0,6
01/06/2019;107,2;-15,3;111,0;-3,1
01/07/2019;111,8;1,3;109,5;-1,4
01/08/2019;100,5;-1,0;114,7;4,7
01/09/2019;118,3;8,9;112,9;-1,6
01/10/2019;114,4;-3,8;109,9;-2,7
01/11/2019;121,1;-3,8;111,5;1,5
01/12/2019;113,7;0,2;110,3;-1,1
01/01/2020;95,1;-5,8;110,7;0,4
01/02/2020;101,1;-5,7;110,3;-0,4
01/03/2020;103,7;-14,0;93,6;-15,1
01/04/2020;62,0;-44,5;63,2;-32,5
01/05/2020;76,2;-35,3;80,5;27,4
01/06/2020;99,5;-7,2;95,0;18,0
01/07/2020;106,2;-5,0;104,1;9,6
01/08/2020;84,0;-16,4;99,1;-4,8
01/09/2020;110,9;-6,3;101,7;2,6
01/10/2020;111,2;-2,8;106,0;4,2
01/11/2020;121,5;0,3;108,5;2,4
01/12/2020;114,7;0,9;105,4;-2,9
01/01/2021;80,0;-15,9;103,0;-2,3
01/02/2021;92,8;-8,2;99,7;-3,2
01/03/2021;121,2;16,9;104,5;4,8
01/04/2021;99,2;60,0;101,5;-2,9
01/05/2021;96,1;26,1;101,8;0,3
01/06/2021;106,0;6,5;96,8;-4,9
01/07/2021;99,9;-5,9;102,5;5,9
01/08/2021;81,0;-3,6;91,6;-10,6
01/09/2021;99,2;-10,6;90,9;-0,8
01/10/2021;94,3;-15,2;94,2;3,6
01/11/2021;115,5;-4,9;100,5;6,7
01/12/2021;114,9;0,2;101,3;0,8
01/01/2022;87,2;9,0;107,7;6,3
01/02/2022;95,2;2,6;102,6;-4,7
01/03/2022;110,4;-8,9;95,2;-7,2
01/04/2022;90,5;-8,8;96,6;1,5
01/05/2022;101,8;5,9;99,3;2,8
01/06/2022;105,9;-0,1;100,8;1,5
01/07/2022;97,0;-2,9;103,7;2,9
01/08/2022;94,2;16,3;103,2;-0,5
01/09/2022;114,0;14,9;104,6;1,4
01/10/2022;98,6;4,6;103,7;-0,9
01/11/2022;123,4;6,8;106,9;3,1
01/12/2022;122,1;6,3;107,3;0,4
01/01/2023;87,9;0,8;104,1;-3,0
01/02/2023;98,8;3,8;108,4;4,1
01/03/2023;122,2;10,7;105,4;-2,8
01/04/2023;94,3;4,2;105,1;-0,3
01/05/2023;105,9;4,0;107,8;2,6
01/06/2023;114,3;7,9;104,3;-3,2
01/07/2023;98,4;1,4;105,1;0,8
01/08/2023;95,4;1,3;104,7;-0,4
01/09/2023;112,1;-1,7;107,4;2,6
01/10/2023;100,8;2,2;101,7;-5,3
01/11/2023;119,5;-3,2;103,2;1,5
01/12/2023;111,8;-8,4;103,4;0,2
01/01/2024;86,4;-1,7;100,8;-2,5
01/02/2024;98,6;-0,2;103,8;3,0
01/03/2024;103,2;-15,5;101,0;-2,7
01/04/2024;101,6;7,7;100,1;-0,9
01/05/2024;91,5;-13,6;96,0;-4,1
01/06/2024;103,5;-9,4;99,6;3,8
01/07/2024;95,3;-3,2;93,7;-5,9
01/08/2024;87,4;-8,4;100,1;6,8
01/09/2024;101,1;-9,8;96,8;-3,3
01/10/2024;98,5;-2,3;95,5;-1,3
01/11/2024;110,5;-7,5;99,2;3,9
01/12/2024;106,4;-4,8;101,0;1,8
01/01/2025;79,7;-7,8;94,6;-6,3
01/02/2025;88,9;-9,8;96,1;1,6
01/03/2025;106,1;2,8;101,4;5,5
01/04/2025;93,7;-7,8;96,3;-5,0
01/05/2025;94,2;3,0;96,0;-0,3
01/06/2025;100,1;-3,3;99,0;3,1
01/07/2025;97,8;2,6;96,4;-2,6
01/08/2025;79,6;-8,9;95,2;-1,2
01/09/2025;107,1;5,9;98,3;3,3
01/10/2025;100,8;2,3;98,1;-0,2
01/11/2025;109,7;-0,7;99,4;1,3
01/12/2025;110,0;3,4;101,3;1,9
01/01/2026;80,7;1,3;99,8;-1,5
01/02/2026;88,5;-0,4;97,2;-2,6
01/03/2026;107,3;1,1;96,7;-0,5
