Produktionsindex, Vorleistungsgüter
Datum;Originalwert, 2021=100;Originalwert, Veränderung gegenüber Vorjahresmonat in %;Saison- und kalenderbereinigte Werte nach X 13 JDemetra+, 2021=100;Saison- und kalenderbereinigte Werte nach X 13 JDemetra+, Veränderung gegenüber Vorsmonat in %
01/05/2018;103,1;-2,0;103,9;2,3
01/06/2018;108,0;4,8;103,5;-0,4
01/07/2018;104,6;3,2;102,6;-0,9
01/08/2018;102,2;-0,7;102,8;0,2
01/09/2018;100,8;-4,3;102,2;-0,6
01/10/2018;107,4;5,4;102,0;-0,2
01/11/2018;105,5;-3,9;101,0;-1,0
01/12/2018;82,2;-7,7;101,1;0,1
01/01/2019;100,5;-1,2;101,5;0,4
01/02/2019;98,2;-0,2;100,0;-1,5
01/03/2019;105,4;-1,8;101,1;1,1
01/04/2019;101,0;-1,8;99,8;-1,3
01/05/2019;104,0;0,9;99,3;-0,5
01/06/2019;93,8;-13,1;98,1;-1,2
01/07/2019;103,1;-1,4;98,2;0,1
01/08/2019;94,8;-7,2;98,4;0,2
01/09/2019;99,3;-1,5;97,6;-0,8
01/10/2019;103,2;-3,9;98,2;0,6
01/11/2019;98,4;-6,7;97,2;-1,0
01/12/2019;78,6;-4,4;94,5;-2,8
01/01/2020;96,9;-3,6;98,8;4,6
01/02/2020;97,0;-1,2;99,8;1,0
01/03/2020;101,9;-3,3;93,5;-6,3
01/04/2020;80,7;-20,1;79,8;-14,7
01/05/2020;79,6;-23,5;80,9;1,4
01/06/2020;86,8;-7,5;85,3;5,4
01/07/2020;92,8;-10,0;88,4;3,6
01/08/2020;85,6;-9,7;91,2;3,2
01/09/2020;97,5;-1,8;92,8;1,8
01/10/2020;101,6;-1,6;96,1;3,6
01/11/2020;101,6;3,3;98,2;2,2
01/12/2020;86,4;9,9;99,5;1,3
01/01/2021;92,2;-4,9;100,8;1,3
01/02/2021;96,3;-0,7;97,6;-3,2
01/03/2021;113,6;11,5;100,3;2,8
01/04/2021;101,8;26,1;100,4;0,1
01/05/2021;99,7;25,3;101,4;1,0
01/06/2021;105,8;21,9;100,3;-1,1
01/07/2021;102,0;9,9;100,4;0,1
01/08/2021;94,6;10,5;97,5;-2,9
01/09/2021;102,1;4,7;97,7;0,2
01/10/2021;100,4;-1,2;98,2;0,5
01/11/2021;103,1;1,5;98,8;0,6
01/12/2021;88,2;2,1;99,9;1,1
01/01/2022;95,2;3,3;100,8;0,9
01/02/2022;98,7;2,5;99,8;-1,0
01/03/2022;110,4;-2,8;97,2;-2,6
01/04/2022;96,0;-5,7;97,8;0,6
01/05/2022;102,4;2,7;97,6;-0,2
01/06/2022;99,2;-6,2;97,1;-0,5
01/07/2022;95,2;-6,7;96,9;-0,2
01/08/2022;94,4;-0,2;95,0;-2,0
01/09/2022;99,8;-2,3;95,7;0,7
01/10/2022;92,2;-8,2;93,9;-1,9
01/11/2022;98,7;-4,3;94,5;0,6
01/12/2022;77,9;-11,7;88,2;-6,7
01/01/2023;91,5;-3,9;93,8;6,3
01/02/2023;92,0;-6,8;94,0;0,2
01/03/2023;104,9;-5,0;92,2;-1,9
01/04/2023;87,0;-9,4;91,5;-0,8
01/05/2023;93,2;-9,0;91,7;0,2
01/06/2023;96,1;-3,1;91,1;-0,7
01/07/2023;89,0;-6,5;90,6;-0,5
01/08/2023;89,9;-4,8;90,5;-0,1
01/09/2023;90,8;-9,0;90,0;-0,6
01/10/2023;90,1;-2,3;88,9;-1,2
01/11/2023;92,6;-6,2;88,6;-0,3
01/12/2023;71,1;-8,7;84,3;-4,9
01/01/2024;86,7;-5,2;87,7;4,0
01/02/2024;89,9;-2,3;88,8;1,3
01/03/2024;90,6;-13,6;87,6;-1,4
01/04/2024;91,8;5,5;87,7;0,1
01/05/2024;85,1;-8,7;85,7;-2,3
01/06/2024;88,6;-7,8;87,5;2,1
01/07/2024;89,6;0,7;85,6;-2,2
01/08/2024;81,7;-9,1;85,1;-0,6
01/09/2024;85,0;-6,4;84,4;-0,8
01/10/2024;88,7;-1,6;84,8;0,5
01/11/2024;86,2;-6,9;85,1;0,4
01/12/2024;68,7;-3,4;83,4;-2,0
01/01/2025;82,9;-4,4;84,9;1,8
01/02/2025;84,4;-6,1;84,8;-0,1
01/03/2025;91,3;0,8;86,6;2,1
01/04/2025;86,5;-5,8;85,3;-1,5
01/05/2025;85,0;-0,1;83,7;-1,9
01/06/2025;83,0;-6,3;83,8;0,1
01/07/2025;88,5;-1,2;84,5;0,8
01/08/2025;78,6;-3,8;84,6;0,1
01/09/2025;88,1;3,6;84,7;0,1
01/10/2025;89,0;0,3;85,2;0,6
01/11/2025;84,6;-1,9;84,4;-0,9
01/12/2025;70,2;2,2;83,4;-1,2
01/01/2026;78,4;-5,4;82,9;-0,6
01/02/2026;81,7;-3,2;83,1;0,2
01/03/2026;92,5;1,3;83,8;0,8
