datum,originalwert_2021100,originalwert_vernderung_gegenber_vorjahresmonat_in_,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_2021100,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_vernderung_gegenber_vorsmonat_in_
01/08/2007,76.6,6.1,85.8,1.4
01/09/2007,82.3,10.0,84.7,-1.3
01/10/2007,92.2,23.3,91.5,8.0
01/11/2007,95.7,21.8,92.7,1.3
01/12/2007,91.2,11.8,90.6,-2.3
01/01/2008,89.7,11.7,89.5,-1.2
01/02/2008,93.0,9.2,90.9,1.6
01/03/2008,88.8,-1.1,87.7,-3.5
01/04/2008,91.2,15.4,88.5,0.9
01/05/2008,83.0,-3.6,84.9,-4.1
01/06/2008,83.3,-13.1,78.3,-7.8
01/07/2008,79.2,-3.9,79.5,1.5
01/08/2008,69.3,-9.5,80.9,1.8
01/09/2008,73.5,-10.7,72.1,-10.9
01/10/2008,65.3,-29.2,64.9,-10.0
01/11/2008,61.6,-35.6,61.5,-5.2
01/12/2008,57.6,-36.8,55.4,-9.9
01/01/2009,45.8,-48.9,47.6,-14.1
01/02/2009,48.2,-48.2,48.4,1.7
01/03/2009,57.6,-35.1,52.7,8.9
01/04/2009,49.1,-46.2,50.2,-4.7
01/05/2009,50.9,-38.7,52.3,4.2
01/06/2009,59.0,-29.2,56.4,7.8
01/07/2009,55.8,-29.5,56.2,-0.4
01/08/2009,49.8,-28.1,57.5,2.3
01/09/2009,64.4,-12.4,63.5,10.4
01/10/2009,59.2,-9.3,58.8,-7.4
01/11/2009,64.5,4.7,62.8,6.8
01/12/2009,65.4,13.5,61.9,-1.4
01/01/2010,59.3,29.5,63.4,2.4
01/02/2010,63.3,31.3,64.1,1.1
01/03/2010,77.1,33.9,68.7,7.2
01/04/2010,69.5,41.5,71.0,3.3
01/05/2010,69.6,36.7,72.6,2.3
01/06/2010,81.9,38.8,75.9,4.5
01/07/2010,71.4,28.0,74.0,-2.5
01/08/2010,69.6,39.8,79.6,7.6
01/09/2010,77.4,20.2,75.4,-5.3
01/10/2010,73.9,24.8,75.3,-0.1
01/11/2010,88.4,37.1,85.2,13.1
01/12/2010,85.9,31.3,78.4,-8.0
01/01/2011,78.7,32.7,82.5,5.2
01/02/2011,83.8,32.4,84.1,1.9
01/03/2011,88.2,14.4,79.6,-5.4
01/04/2011,79.2,14.0,82.6,3.8
01/05/2011,81.8,17.5,79.5,-3.8
01/06/2011,92.7,13.2,89.8,13.0
01/07/2011,76.0,6.4,80.6,-10.2
01/08/2011,72.7,4.5,81.7,1.4
01/09/2011,79.2,2.3,77.3,-5.4
01/10/2011,78.5,6.2,82.2,6.3
01/11/2011,79.2,-10.4,76.3,-7.2
01/12/2011,85.8,-0.1,78.1,2.4
01/01/2012,73.7,-6.4,75.6,-3.2
01/02/2012,78.0,-6.9,77.6,2.6
01/03/2012,91.1,3.3,83.5,7.6
01/04/2012,75.9,-4.2,78.7,-5.7
01/05/2012,79.5,-2.8,81.1,3.0
01/06/2012,83.6,-9.8,78.4,-3.3
01/07/2012,76.9,1.2,79.6,1.5
01/08/2012,70.9,-2.5,79.4,-0.3
01/09/2012,75.4,-4.8,77.3,-2.6
01/10/2012,83.4,6.2,83.5,8.0
01/11/2012,81.6,3.0,78.8,-5.6
01/12/2012,81.9,-4.5,79.1,0.4
01/01/2013,77.9,5.7,79.1,0.0
01/02/2013,80.1,2.7,82.0,3.7
01/03/2013,87.0,-4.5,83.7,2.1
01/04/2013,81.5,7.4,80.4,-3.9
01/05/2013,79.2,-0.4,82.2,2.2
01/06/2013,94.8,13.4,89.2,8.5
01/07/2013,82.5,7.3,83.2,-6.7
01/08/2013,71.9,1.4,82.6,-0.7
01/09/2013,88.3,17.1,88.8,7.5
01/10/2013,85.2,2.2,85.0,-4.3
01/11/2013,87.6,7.4,86.9,2.2
01/12/2013,94.0,14.8,88.8,2.2
01/01/2014,85.3,9.5,87.7,-1.2
01/02/2014,87.3,9.0,88.4,0.8
01/03/2014,88.3,1.5,83.8,-5.2
01/04/2014,86.7,6.4,87.5,4.4
01/05/2014,81.0,2.3,82.9,-5.3
01/06/2014,86.3,-9.0,82.2,-0.8
01/07/2014,94.7,14.8,95.4,16.1
01/08/2014,71.7,-0.3,84.7,-11.2
01/09/2014,90.6,2.6,89.1,5.2
01/10/2014,88.3,3.6,88.0,-1.2
01/11/2014,88.5,1.0,88.5,0.6
01/12/2014,99.4,5.7,92.3,4.3
01/01/2015,83.4,-2.2,88.0,-4.7
01/02/2015,84.1,-3.7,86.7,-1.5
01/03/2015,93.4,5.8,84.9,-2.1
01/04/2015,89.5,3.2,91.2,7.4
01/05/2015,82.3,1.6,88.8,-2.6
01/06/2015,105.9,22.7,96.7,8.9
01/07/2015,87.6,-7.5,89.5,-7.4
01/08/2015,75.0,4.6,89.4,-0.1
01/09/2015,87.0,-4.0,85.6,-4.3
01/10/2015,86.3,-2.3,84.8,-0.9
01/11/2015,89.3,0.9,87.6,3.3
01/12/2015,94.0,-5.4,83.3,-4.9
01/01/2016,82.4,-1.2,88.9,6.7
01/02/2016,86.0,2.3,86.8,-2.4
01/03/2016,99.8,6.9,92.7,6.8
01/04/2016,87.2,-2.6,86.8,-6.4
01/05/2016,84.2,2.3,88.3,1.7
01/06/2016,97.8,-7.6,88.2,-0.1
01/07/2016,86.1,-1.7,92.5,4.9
01/08/2016,78.3,4.4,89.6,-3.1
01/09/2016,90.3,3.8,88.7,-1.0
01/10/2016,88.9,3.0,91.6,3.3
01/11/2016,91.7,2.7,88.7,-3.2
