datum,originalwert_2021100,originalwert_vernderung_gegenber_vorjahresmonat_in_,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_2021100,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_vernderung_gegenber_vorsmonat_in_
01/03/2009,77.7,-20.7,69.9,5.0
01/04/2009,61.5,-43.5,62.2,-11.0
01/05/2009,65.5,-29.1,68.8,10.6
01/06/2009,75.4,-29.1,70.8,2.9
01/07/2009,74.6,-23.0,72.1,1.8
01/08/2009,57.0,-25.9,70.5,-2.2
01/09/2009,86.8,-17.0,78.9,11.9
01/10/2009,78.6,-20.0,74.0,-6.2
01/11/2009,81.3,-11.2,75.7,2.3
01/12/2009,81.3,-1.5,77.6,2.5
01/01/2010,61.6,5.8,76.9,-0.9
01/02/2010,73.8,16.2,77.6,0.9
01/03/2010,90.8,16.9,78.0,0.5
01/04/2010,80.7,31.2,81.4,4.4
01/05/2010,81.9,25.0,86.5,6.3
01/06/2010,94.0,24.7,85.2,-1.5
01/07/2010,81.5,9.2,82.2,-3.5
01/08/2010,72.3,26.8,85.0,3.4
01/09/2010,95.0,9.4,86.2,1.4
01/10/2010,92.0,17.0,90.5,5.0
01/11/2010,99.4,22.3,91.3,0.9
01/12/2010,106.3,30.8,97.6,6.9
01/01/2011,76.2,23.7,91.8,-5.9
01/02/2011,87.2,18.2,90.2,-1.7
01/03/2011,104.4,15.0,91.2,1.1
01/04/2011,85.9,6.4,90.1,-1.2
01/05/2011,95.5,16.6,89.4,-0.8
01/06/2011,91.3,-2.9,90.0,0.7
01/07/2011,88.9,9.1,93.5,3.9
01/08/2011,84.0,16.2,95.4,2.0
01/09/2011,102.8,8.2,93.4,-2.1
01/10/2011,90.8,-1.3,93.3,-0.1
01/11/2011,100.7,1.3,92.5,-0.9
01/12/2011,99.6,-6.3,91.5,-1.1
01/01/2012,78.6,3.1,91.0,-0.5
01/02/2012,94.3,8.1,95.4,4.8
01/03/2012,107.3,2.8,96.0,0.6
01/04/2012,87.7,2.1,91.8,-4.4
01/05/2012,93.0,-2.6,94.6,3.1
01/06/2012,97.6,6.9,92.9,-1.8
01/07/2012,92.7,4.3,93.4,0.5
01/08/2012,85.9,2.3,97.0,3.9
01/09/2012,95.1,-7.5,93.6,-3.5
01/10/2012,95.6,5.3,90.3,-3.5
01/11/2012,97.9,-2.8,90.0,-0.3
01/12/2012,91.4,-8.2,93.6,4.0
01/01/2013,78.0,-0.8,89.4,-4.5
01/02/2013,87.7,-7.0,92.5,3.5
01/03/2013,99.8,-7.0,96.8,4.6
01/04/2013,101.6,15.8,97.7,0.9
01/05/2013,89.2,-4.1,93.3,-4.5
01/06/2013,99.5,1.9,96.4,3.3
01/07/2013,95.4,2.9,92.8,-3.7
01/08/2013,83.6,-2.7,97.6,5.2
01/09/2013,102.2,7.5,96.7,-0.9
01/10/2013,99.8,4.4,94.2,-2.6
01/11/2013,105.1,7.4,100.4,6.6
01/12/2013,100.7,10.2,100.5,0.1
01/01/2014,88.3,13.2,103.0,2.5
01/02/2014,96.9,10.5,100.5,-2.4
01/03/2014,105.6,5.8,99.7,-0.8
01/04/2014,96.8,-4.7,96.6,-3.1
01/05/2014,96.8,8.5,98.4,1.9
01/06/2014,100.9,1.4,101.0,2.6
01/07/2014,103.9,8.9,101.2,0.2
01/08/2014,80.0,-4.3,97.1,-4.1
01/09/2014,111.2,8.8,101.2,4.2
01/10/2014,107.3,7.5,100.9,-0.3
01/11/2014,107.8,2.6,104.4,3.5
01/12/2014,105.6,4.9,103.0,-1.3
01/01/2015,84.6,-4.2,103.0,0.0
01/02/2015,97.5,0.6,102.7,-0.3
01/03/2015,115.0,8.9,102.1,-0.6
01/04/2015,104.4,7.9,103.8,1.7
01/05/2015,95.9,-0.9,106.2,2.3
01/06/2015,110.8,9.8,102.8,-3.2
01/07/2015,109.0,4.9,107.3,4.4
01/08/2015,86.0,7.5,102.3,-4.7
01/09/2015,113.8,2.3,103.4,1.1
01/10/2015,112.9,5.2,107.1,3.6
01/11/2015,110.7,2.7,102.2,-4.6
01/12/2015,111.9,6.0,104.8,2.5
01/01/2016,82.5,-2.5,104.6,-0.2
01/02/2016,104.4,7.1,105.4,0.8
01/03/2016,113.6,-1.2,104.9,-0.5
01/04/2016,111.6,6.9,106.4,1.4
01/05/2016,100.3,4.6,105.2,-1.1
01/06/2016,115.9,4.6,104.5,-0.7
01/07/2016,96.2,-11.7,103.3,-1.1
01/08/2016,96.0,11.6,106.3,2.9
01/09/2016,115.9,1.8,105.5,-0.8
01/10/2016,105.3,-6.7,109.1,3.4
01/11/2016,116.9,5.6,106.4,-2.5
01/12/2016,111.2,-0.6,101.0,-5.1
01/01/2017,90.2,9.3,105.0,4.0
01/02/2017,101.3,-3.0,106.6,1.5
01/03/2017,126.6,11.4,107.8,1.1
01/04/2017,101.6,-9.0,109.6,1.7
