datum,originalwert_2021100,originalwert_vernderung_gegenber_vorjahresmonat_in_,trendkonjunkturkomponente_bv_41_2021100,trendkonjunkturkomponente_bv_41_vernderung_gegenber_vormonat_in_
01/06/2014,102.5,-1.9,104.5,-0.1
01/07/2014,110.6,2.6,104.5,0.0
01/08/2014,93.2,-6.0,104.4,-0.1
01/09/2014,112.0,2.5,104.4,0.0
01/10/2014,110.3,0.1,104.5,0.1
01/11/2014,107.5,-2.1,104.4,-0.1
01/12/2014,99.4,3.4,104.6,0.2
01/01/2015,93.1,-4.7,104.7,0.1
01/02/2015,97.2,-2.2,104.9,0.2
01/03/2015,114.7,4.9,105.0,0.1
01/04/2015,103.8,-1.7,105.2,0.2
01/05/2015,98.2,-4.7,105.4,0.2
01/06/2015,111.8,9.1,105.5,0.1
01/07/2015,111.1,0.5,105.5,0.0
01/08/2015,95.7,2.7,105.5,0.0
01/09/2015,112.4,0.4,105.7,0.2
01/10/2015,112.6,2.1,105.5,-0.2
01/11/2015,111.2,3.4,105.5,0.0
01/12/2015,101.8,2.4,105.4,-0.1
01/01/2016,91.3,-1.9,105.3,-0.1
01/02/2016,102.8,5.8,105.2,-0.1
01/03/2016,110.8,-3.4,105.0,-0.2
01/04/2016,108.4,4.4,104.9,-0.1
01/05/2016,101.7,3.6,104.8,-0.1
01/06/2016,113.6,1.6,104.7,-0.1
01/07/2016,100.4,-9.6,104.7,0.0
01/08/2016,102.7,7.3,104.8,0.1
01/09/2016,113.3,0.8,104.9,0.1
01/10/2016,103.5,-8.1,105.1,0.2
01/11/2016,114.0,2.5,105.4,0.3
01/12/2016,103.3,1.5,105.5,0.1
01/01/2017,96.4,5.6,106.0,0.5
01/02/2017,100.2,-2.5,106.4,0.4
01/03/2017,120.2,8.5,106.8,0.4
01/04/2017,99.6,-8.1,107.3,0.5
01/05/2017,111.4,9.5,107.7,0.4
01/06/2017,110.9,-2.4,108.2,0.5
01/07/2017,103.9,3.5,108.5,0.3
01/08/2017,107.8,5.0,109.0,0.5
01/09/2017,113.8,0.4,109.3,0.3
01/10/2017,106.5,2.9,109.6,0.3
01/11/2017,119.6,4.9,109.6,0.0
01/12/2017,104.2,0.9,109.7,0.1
01/01/2018,102.5,6.3,109.5,-0.2
01/02/2018,101.4,1.2,109.2,-0.3
01/03/2018,114.5,-4.7,109.0,-0.2
01/04/2018,107.5,7.9,108.8,-0.2
01/05/2018,106.4,-4.5,108.7,-0.1
01/06/2018,114.8,3.5,108.5,-0.2
01/07/2018,107.6,3.6,108.1,-0.4
01/08/2018,104.7,-2.9,108.0,-0.1
01/09/2018,105.6,-7.2,107.7,-0.3
01/10/2018,113.3,6.4,107.5,-0.2
01/11/2018,114.8,-4.0,107.3,-0.2
01/12/2018,96.3,-7.6,107.2,-0.1
01/01/2019,102.4,-0.1,107.0,-0.2
01/02/2019,102.2,0.8,106.8,-0.2
01/03/2019,111.1,-3.0,106.5,-0.3
01/04/2019,106.6,-0.8,106.2,-0.3
01/05/2019,108.9,2.3,106.0,-0.2
01/06/2019,99.1,-13.7,105.6,-0.4
01/07/2019,108.0,0.4,105.4,-0.2
01/08/2019,99.1,-5.3,104.9,-0.5
01/09/2019,108.3,2.6,104.3,-0.6
01/10/2019,108.8,-4.0,103.4,-0.9
01/11/2019,108.6,-5.4,102.7,-0.7
01/12/2019,95.4,-0.9,101.9,-0.8
01/01/2020,98.3,-4.0,101.4,-0.5
01/02/2020,98.9,-3.2,100.6,-0.8
01/03/2020,105.8,-4.8,100.0,-0.6
01/04/2020,77.3,-27.5,99.6,-0.4
01/05/2020,81.7,-25.0,99.2,-0.4
01/06/2020,94.8,-4.3,99.0,-0.2
01/07/2020,100.9,-6.6,98.9,-0.1
01/08/2020,88.3,-10.9,99.0,0.1
01/09/2020,105.4,-2.7,99.2,0.2
