date,indicator,value
01/04/1997,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,1.6
01/04/1997,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,3910
01/07/1997,originalwert_in_1000,3926
01/07/1997,originalwert_veraenderung_gegenueber_vorquartal_in_,0.5
01/07/1997,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,1.5
01/07/1997,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,3922
01/10/1997,originalwert_in_1000,3925
01/10/1997,originalwert_veraenderung_gegenueber_vorquartal_in_,-0.0
01/10/1997,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,1.5
01/10/1997,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,3935
01/01/1998,originalwert_in_1000,3956
01/01/1998,originalwert_veraenderung_gegenueber_vorquartal_in_,0.8
01/01/1998,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,1.4
01/01/1998,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,3947
01/04/1998,originalwert_in_1000,3957
01/04/1998,originalwert_veraenderung_gegenueber_vorquartal_in_,0.0
01/04/1998,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,1.3
01/04/1998,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,3961
01/07/1998,originalwert_in_1000,3971
01/07/1998,originalwert_veraenderung_gegenueber_vorquartal_in_,0.4
01/07/1998,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,1.1
01/07/1998,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,3967
01/10/1998,originalwert_in_1000,3967
01/10/1998,originalwert_veraenderung_gegenueber_vorquartal_in_,-0.1
01/10/1998,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,1.1
01/10/1998,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,3976
01/01/1999,originalwert_in_1000,3991
01/01/1999,originalwert_veraenderung_gegenueber_vorquartal_in_,0.6
01/01/1999,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,0.9
01/01/1999,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,3983
01/04/1999,originalwert_in_1000,3987
01/04/1999,originalwert_veraenderung_gegenueber_vorquartal_in_,-0.1
01/04/1999,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,0.8
01/04/1999,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,3989
01/07/1999,originalwert_in_1000,3998
01/07/1999,originalwert_veraenderung_gegenueber_vorquartal_in_,0.3
01/07/1999,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,0.7
01/07/1999,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,3995
01/10/1999,originalwert_in_1000,3991
01/10/1999,originalwert_veraenderung_gegenueber_vorquartal_in_,-0.2
01/10/1999,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,0.6
01/10/1999,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4001
01/01/2000,originalwert_in_1000,4014
01/01/2000,originalwert_veraenderung_gegenueber_vorquartal_in_,0.6
01/01/2000,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,0.6
01/01/2000,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4005
01/04/2000,originalwert_in_1000,4009
01/04/2000,originalwert_veraenderung_gegenueber_vorquartal_in_,-0.1
01/04/2000,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,0.6
01/04/2000,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4011
01/07/2000,originalwert_in_1000,4018
01/07/2000,originalwert_veraenderung_gegenueber_vorquartal_in_,0.2
01/07/2000,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,0.5
01/07/2000,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4016
01/10/2000,originalwert_in_1000,4009
01/10/2000,originalwert_veraenderung_gegenueber_vorquartal_in_,-0.2
01/10/2000,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,0.5
01/10/2000,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4018
01/01/2001,originalwert_in_1000,4029
01/01/2001,originalwert_veraenderung_gegenueber_vorquartal_in_,0.5
01/01/2001,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,0.4
01/01/2001,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4019
01/04/2001,originalwert_in_1000,4022
01/04/2001,originalwert_veraenderung_gegenueber_vorquartal_in_,-0.2
01/04/2001,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,0.3
01/04/2001,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4025
01/07/2001,originalwert_in_1000,4033
01/07/2001,originalwert_veraenderung_gegenueber_vorquartal_in_,0.3
01/07/2001,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,0.4
01/07/2001,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4030
01/10/2001,originalwert_in_1000,4028
01/10/2001,originalwert_veraenderung_gegenueber_vorquartal_in_,-0.1
01/10/2001,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,0.5
01/10/2001,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4037
01/01/2002,originalwert_in_1000,4052
01/01/2002,originalwert_veraenderung_gegenueber_vorquartal_in_,0.6
01/01/2002,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,0.6
01/01/2002,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4043
01/04/2002,originalwert_in_1000,4053
01/04/2002,originalwert_veraenderung_gegenueber_vorquartal_in_,0.0
01/04/2002,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,0.8
01/04/2002,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4055
01/07/2002,originalwert_in_1000,4072
01/07/2002,originalwert_veraenderung_gegenueber_vorquartal_in_,0.5
01/07/2002,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,1.0
01/07/2002,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4068
01/10/2002,originalwert_in_1000,4073
01/10/2002,originalwert_veraenderung_gegenueber_vorquartal_in_,0.0
01/10/2002,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,1.1
01/10/2002,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4083
01/01/2003,originalwert_in_1000,4106
01/01/2003,originalwert_veraenderung_gegenueber_vorquartal_in_,0.8
01/01/2003,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,1.3
01/01/2003,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4098
01/04/2003,originalwert_in_1000,4117
01/04/2003,originalwert_veraenderung_gegenueber_vorquartal_in_,0.3
01/04/2003,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,1.6
01/04/2003,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4119
01/07/2003,originalwert_in_1000,4148
01/07/2003,originalwert_veraenderung_gegenueber_vorquartal_in_,0.8
01/07/2003,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,1.9
01/07/2003,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4144
01/10/2003,originalwert_in_1000,4166
01/10/2003,originalwert_veraenderung_gegenueber_vorquartal_in_,0.4
01/10/2003,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,2.3
01/10/2003,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4175
01/01/2004,originalwert_in_1000,4216
01/01/2004,originalwert_veraenderung_gegenueber_vorquartal_in_,1.2
01/01/2004,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,2.7
01/01/2004,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4209
01/04/2004,originalwert_in_1000,4241
01/04/2004,originalwert_veraenderung_gegenueber_vorquartal_in_,0.6
01/04/2004,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,3.0
