datum,originalwert_2021100,originalwert_vernderung_gegenber_vorjahresmonat_in_,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_2021100,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_vernderung_gegenber_vorsmonat_in_
01/06/2010,82.3,11.1,78.2,0.9
01/07/2010,80.6,3.7,78.5,0.4
01/08/2010,76.4,9.8,78.4,-0.1
01/09/2010,83.7,5.3,78.8,0.5
01/10/2010,82.8,3.0,79.0,0.3
01/11/2010,83.8,8.8,79.1,0.1
01/12/2010,71.6,7.2,78.2,-1.1
01/01/2011,73.4,11.0,79.3,1.4
01/02/2011,76.0,9.5,80.1,1.0
01/03/2011,89.2,4.4,80.9,1.0
01/04/2011,78.8,1.4,80.9,0.0
01/05/2011,87.9,15.4,80.1,-1.0
01/06/2011,78.6,-4.5,80.4,0.4
01/07/2011,80.2,-0.5,81.1,0.9
01/08/2011,81.5,6.7,81.2,0.1
01/09/2011,85.3,1.9,80.4,-1.0
01/10/2011,81.9,-1.1,81.5,1.4
01/11/2011,86.3,3.0,81.5,0.0
01/12/2011,72.3,1.0,79.1,-2.9
01/01/2012,75.8,3.3,78.9,-0.3
01/02/2012,76.9,1.2,79.1,0.3
01/03/2012,87.0,-2.5,80.5,1.8
01/04/2012,77.0,-2.3,79.0,-1.9
01/05/2012,82.3,-6.4,80.8,2.3
01/06/2012,81.4,3.6,80.3,-0.6
01/07/2012,82.2,2.5,80.2,-0.1
01/08/2012,80.8,-0.9,80.5,0.4
01/09/2012,79.6,-6.7,80.9,0.5
01/10/2012,86.7,5.9,80.1,-1.0
01/11/2012,83.8,-2.9,79.1,-1.2
01/12/2012,64.1,-11.3,80.0,1.1
01/01/2013,77.6,2.4,79.5,-0.6
01/02/2013,74.2,-3.5,79.1,-0.5
01/03/2013,79.2,-9.0,78.7,-0.5
01/04/2013,84.2,9.4,80.2,1.9
01/05/2013,80.2,-2.6,80.8,0.7
01/06/2013,81.2,-0.2,81.0,0.2
01/07/2013,86.8,5.6,81.7,0.9
01/08/2013,79.1,-2.1,81.8,0.1
01/09/2013,83.0,4.3,81.4,-0.5
01/10/2013,88.7,2.3,82.0,0.7
01/11/2013,84.3,0.6,82.4,0.5
01/12/2013,68.2,6.4,82.4,0.0
01/01/2014,80.0,3.1,83.1,0.8
01/02/2014,78.5,5.8,82.3,-1.0
01/03/2014,86.3,9.0,83.7,1.7
01/04/2014,84.7,0.6,83.7,0.0
01/05/2014,83.7,4.4,82.2,-1.8
01/06/2014,81.3,0.1,83.2,1.2
01/07/2014,89.6,3.2,84.5,1.6
01/08/2014,76.7,-3.0,82.4,-2.5
01/09/2014,87.9,5.9,83.3,1.1
01/10/2014,90.1,1.6,83.4,0.1
01/11/2014,84.1,-0.2,83.0,-0.5
01/12/2014,72.5,6.3,84.9,2.3
01/01/2015,78.7,-1.6,84.7,-0.2
01/02/2015,79.5,1.3,84.4,-0.4
01/03/2015,92.0,6.6,84.6,0.2
01/04/2015,85.5,0.9,84.5,-0.1
01/05/2015,81.4,-2.7,86.1,1.9
01/06/2015,89.9,10.6,85.5,-0.7
01/07/2015,91.4,2.0,86.2,0.8
01/08/2015,80.5,5.0,86.0,-0.2
01/09/2015,91.1,3.6,86.5,0.6
01/10/2015,93.1,3.3,86.0,-0.6
01/11/2015,90.6,7.7,86.2,0.2
01/12/2015,77.5,6.9,87.8,1.9
01/01/2016,79.4,0.9,88.5,0.8
01/02/2016,87.3,9.8,89.0,0.6
01/03/2016,93.0,1.1,88.7,-0.3
01/04/2016,93.8,9.7,89.4,0.8
01/05/2016,87.8,7.9,88.6,-0.9
01/06/2016,95.5,6.2,88.4,-0.2
01/07/2016,87.3,-4.5,88.8,0.5
01/08/2016,89.6,11.3,89.7,1.0
01/09/2016,94.3,3.5,89.7,0.0
01/10/2016,90.9,-2.4,90.9,1.3
01/11/2016,97.0,7.1,91.3,0.4
01/12/2016,82.0,5.8,89.9,-1.5
01/01/2017,86.4,8.8,89.3,-0.7
01/02/2017,87.1,-0.2,91.9,2.9
01/03/2017,103.6,11.4,91.7,-0.2
01/04/2017,87.3,-6.9,93.0,1.4
01/05/2017,98.5,12.2,93.5,0.5
01/06/2017,94.5,-1.0,93.1,-0.4
01/07/2017,91.9,5.3,93.6,0.5
01/08/2017,94.6,5.6,94.8,1.3
01/09/2017,96.2,2.0,95.1,0.3
01/10/2017,95.0,4.5,94.7,-0.4
01/11/2017,102.8,6.0,96.6,2.0
01/12/2017,81.1,-1.1,94.8,-1.9
01/01/2018,94.5,9.4,96.2,1.5
01/02/2018,90.4,3.8,95.0,-1.2
01/03/2018,99.5,-4.0,94.7,-0.3
01/04/2018,95.5,9.4,94.6,-0.1
01/05/2018,96.3,-2.2,97.3,2.9
01/06/2018,100.1,5.9,96.1,-1.2
01/07/2018,97.5,6.1,95.8,-0.3
01/08/2018,96.0,1.5,96.3,0.5
01/09/2018,94.3,-2.0,96.9,0.6
01/10/2018,104.2,9.7,97.3,0.4
01/11/2018,103.5,0.7,97.1,-0.2
01/12/2018,79.0,-2.6,98.7,1.6
01/01/2019,96.7,2.3,98.4,-0.3
01/02/2019,94.0,4.0,96.9,-1.5
01/03/2019,101.4,1.9,97.8,0.9
01/04/2019,98.2,2.8,97.3,-0.5
01/05/2019,101.1,5.0,96.0,-1.3
01/06/2019,91.1,-9.0,96.6,0.6
01/07/2019,102.4,5.0,97.1,0.5
01/08/2019,92.3,-3.9,96.2,-0.9
01/09/2019,96.7,2.5,95.9,-0.3
01/10/2019,103.0,-1.2,96.2,0.3
01/11/2019,99.0,-4.3,96.1,-0.1
01/12/2019,79.3,0.4,96.1,0.0
01/01/2020,94.9,-1.9,98.0,2.0
01/02/2020,94.6,0.6,98.6,0.6
01/03/2020,102.1,0.7,93.5,-5.2
01/04/2020,84.6,-13.8,83.9,-10.3
01/05/2020,87.2,-13.7,89.1,6.2
01/06/2020,94.3,3.5,92.9,4.3
01/07/2020,100.4,-2.0,95.3,2.6
01/08/2020,89.8,-2.7,96.5,1.3
01/09/2020,101.7,5.2,97.3,0.8
01/10/2020,104.8,1.7,97.3,0.0
01/11/2020,103.2,4.2,97.5,0.2
01/12/2020,89.9,13.4,102.2,4.8
01/01/2021,89.3,-5.9,99.1,-3.0
01/02/2021,93.4,-1.3,96.0,-3.1
01/03/2021,114.4,12.0,100.8,5.0
01/04/2021,100.8,19.1,99.9,-0.9
01/05/2021,97.8,12.2,100.1,0.2
01/06/2021,105.4,11.8,100.0,-0.1
01/07/2021,100.9,0.5,99.4,-0.6
01/08/2021,94.0,4.7,97.5,-1.9
01/09/2021,102.0,0.3,97.8,0.3
01/10/2021,102.7,-2.0,98.9,1.1
01/11/2021,106.5,3.2,99.4,0.5
01/12/2021,92.7,3.1,102.0,2.6
01/01/2022,93.7,4.9,100.2,-1.8
01/02/2022,97.3,4.2,99.9,-0.3
01/03/2022,112.7,-1.5,99.2,-0.7
01/04/2022,95.8,-5.0,98.5,-0.7
01/05/2022,103.1,5.4,98.0,-0.5
01/06/2022,100.4,-4.7,98.8,0.8
01/07/2022,95.7,-5.2,97.8,-1.0
01/08/2022,97.6,3.8,98.4,0.6
01/09/2022,102.3,0.3,98.2,-0.2
01/10/2022,98.2,-4.4,98.8,0.6
01/11/2022,105.8,-0.7,98.7,-0.1
01/12/2022,87.0,-6.1,95.7,-3.0
01/01/2023,92.8,-1.0,95.7,0.0
01/02/2023,93.4,-4.0,97.3,1.7
01/03/2023,108.4,-3.8,95.3,-2.1
01/04/2023,89.4,-6.7,95.4,0.1
01/05/2023,98.1,-4.8,96.8,1.5
01/06/2023,100.8,0.4,95.6,-1.2
01/07/2023,93.7,-2.1,95.8,0.2
01/08/2023,94.4,-3.3,95.2,-0.6
01/09/2023,96.0,-6.2,95.6,0.4
01/10/2023,97.0,-1.2,94.1,-1.6
01/11/2023,102.0,-3.6,95.1,1.1
01/12/2023,78.8,-9.4,92.6,-2.6
01/01/2024,92.6,-0.2,94.2,1.7
01/02/2024,96.2,3.0,96.5,2.4
01/03/2024,96.5,-11.0,94.8,-1.8
01/04/2024,100.1,12.0,95.6,0.8
01/05/2024,93.9,-4.3,95.0,-0.6
01/06/2024,95.3,-5.5,94.9,-0.1
01/07/2024,99.9,6.6,94.9,0.0
01/08/2024,90.4,-4.2,94.7,-0.2
01/09/2024,94.9,-1.1,94.6,-0.1
01/10/2024,102.2,5.4,95.5,1.0
01/11/2024,98.5,-3.4,95.1,-0.4
01/12/2024,78.6,-0.3,95.4,0.3
01/01/2025,92.4,-0.2,95.4,0.0
01/02/2025,91.5,-4.9,93.8,-1.7
01/03/2025,99.5,3.1,95.6,1.9
01/04/2025,96.1,-4.0,95.2,-0.4
01/05/2025,96.0,2.2,94.6,-0.6
01/06/2025,91.8,-3.7,93.8,-0.8
01/07/2025,101.1,1.2,96.1,2.5
01/08/2025,86.2,-4.6,93.8,-2.4
01/09/2025,98.2,3.5,94.3,0.5
01/10/2025,101.4,-0.8,94.7,0.4
01/11/2025,96.3,-2.2,93.9,-0.8
01/12/2025,82.3,4.7,96.8,3.1
01/01/2026,88.3,-4.4,94.6,-2.3
01/02/2026,91.6,0.1,95.3,0.7
01/03/2026,104.2,4.7,95.0,-0.3
01/04/2026,95.3,-0.8,94.3,-0.7
